idempresa,empresa,direccion,localidad,provincia,idproducto,producto,idtipohorario,tipohorario,precio,fecha_vigencia,idempresabandera,empresabandera,latitud,longitud,geojson
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,133.10,02/12/2022 06:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,636,04/01/2024 12:58,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,636,04/01/2024 12:58,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,241,04/10/2023 09:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,241,04/10/2023 09:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,649,07/02/2024 13:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,649,07/02/2024 13:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,201,08/07/2023 14:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,201,08/07/2023 14:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,161,14/04/2023 22:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,161,14/04/2023 22:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,526,14/12/2023 12:49,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,526,14/12/2023 12:49,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,146.50,15/02/2023 22:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,146.50,15/02/2023 22:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,236.20,15/08/2023 22:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,236.20,15/08/2023 22:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,524,15/12/2023 12:53,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,524,15/12/2023 12:53,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,140.10,16/01/2023 14:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,140.10,16/01/2023 14:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,154.90,16/03/2023 06:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,154.90,16/03/2023 06:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,167.50,16/04/2023 06:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,167.50,16/04/2023 06:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,149.20,17/02/2023 14:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,149.20,17/02/2023 14:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,192.30,17/06/2023 06:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,192.30,17/06/2023 06:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,179,18/05/2023 14:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,179,18/05/2023 14:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,645,21/02/2024 11:33,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,645,21/02/2024 11:33,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,250,28/10/2023 22:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,250,28/10/2023 22:00,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,313,28/11/2023 12:49,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
10677,1263 S.R.L.,UTA NAC. 3 KM. 1258 (COLECTORA CALLE 102 Nº 321) 321,SIERRA GRANDE,RIO NEGRO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,313,28/11/2023 12:49,28,PUMA,-41.60707,-65.35383,"{""type"":""Point"",""coordinates"":[-65.35383,-41.60707]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,272,01/08/2023 14:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,272,01/08/2023 14:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,370,01/11/2023 13:05,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,370,01/11/2023 13:05,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,143.90,02/09/2022 09:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,143.90,02/09/2022 09:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,86.90,02/11/2021 10:17,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,86.90,02/11/2021 10:17,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,175,02/12/2022 06:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,175,02/12/2022 06:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,869,03/01/2024 13:13,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,869,03/01/2024 13:13,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,95.80,03/02/2022 06:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,95.80,03/02/2022 06:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,86.70,03/06/2021 10:22,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,86.70,03/06/2021 10:22,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,168.90,03/11/2022 06:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,168.90,03/11/2022 06:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,814,04/01/2024 13:14,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,814,04/01/2024 13:14,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,158.90,04/10/2022 11:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,158.90,04/10/2022 11:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,313,04/10/2023 09:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,313,04/10/2023 09:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,87.40,04/12/2021 06:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,87.40,04/12/2021 06:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,14.96,06/04/2017 20:51,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,14.96,06/04/2017 20:51,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,210,06/04/2023 06:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,210,06/04/2023 06:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,850,07/02/2024 13:15,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,850,07/02/2024 13:15,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,119.20,09/05/2022 09:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,119.20,09/05/2022 09:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,258.90,09/07/2023 06:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,258.90,09/07/2023 06:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,118,12/05/2022 09:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,118,12/05/2022 09:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,686,14/12/2023 13:10,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,686,14/12/2023 13:10,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,107.40,15/03/2022 00:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,107.40,15/03/2022 00:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,299.90,15/08/2023 06:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,299.90,15/08/2023 06:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,684,15/12/2023 13:12,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,684,15/12/2023 13:12,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,185.80,16/01/2023 00:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,185.80,16/01/2023 00:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,186.80,17/01/2023 00:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,186.80,17/01/2023 00:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,198.80,17/02/2023 13:13,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,198.80,17/02/2023 13:13,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,135,17/06/2022 06:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,135,17/06/2022 06:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,248.90,17/06/2023 06:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,248.90,17/06/2023 06:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,350,18/11/2023 13:06,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,350,18/11/2023 13:06,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
8943,1913 SRL,Julio A Roca 715,GOBERNADOR COSTA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,206,20/03/2023 17:00,28,PUMA,-44.050662,-70.583041,"{""type"":""Point"",""coordinates"":[-70.583041,-44.050662]}"
